speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_3,cluster_0,cluster_10,cluster_1,cluster_7,cluster_12,cluster_8,cluster_9,cluster_11,cluster_6,cluster_2,cluster_4,cluster_5_p,cluster_3_p,cluster_0_p,cluster_10_p,cluster_1_p,cluster_7_p,cluster_12_p,cluster_8_p,cluster_9_p,cluster_11_p,cluster_6_p,cluster_2_p,cluster_4_p,n
10545,910164559,TOWER,JOHN,S,TX,M,R,,voting,19700218,1925-09-29,1925,1970,45,91105451,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10304,910164803,FORD,GERALD,H,MI,M,R,5.0,voting,19700218,1913-07-14,1913,1970,57,91103040,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9946,910165659,MURPHY,GEORGE,S,CA,M,R,,voting,19700219,1902-07-04,1902,1970,68,91099461,0.0,11,9,0,0,0,0,0,0,0,0,0,0,0,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10345,910165752,JAVITS,JACOB,S,NY,M,R,,voting,19700219,1904-05-18,1904,1970,66,91103451,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,910165868,PELL,CLAIBORNE,S,RI,M,D,,voting,19700219,1918-11-22,1918,1970,52,91109621,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10345,910165967,JAVITS,JACOB,S,NY,M,R,,voting,19700219,1904-05-18,1904,1970,66,91103451,0.0,17,2,0,0,0,1,0,0,0,0,0,0,0,0.85,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10962,910166476,PELL,CLAIBORNE,S,RI,M,D,,voting,19700219,1918-11-22,1918,1970,52,91109621,4.264428586893138e-09,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10261,910166541,MCINTYRE,THOMAS,S,NH,M,D,,voting,19700219,1915-02-20,1915,1970,55,91102611,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10063,910166824,GURNEY,EDWARD,S,FL,M,R,,voting,19700220,1914-01-12,1914,1970,56,91100631,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9975,910167117,TYDINGS,JOSEPH,S,MD,M,D,,voting,19700223,1928-05-04,1928,1970,42,91099751,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10356,910167143,MCGOVERN,GEORGE,S,SD,M,D,,voting,19700223,1922-07-19,1922,1970,48,91103561,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9946,910168041,MURPHY,GEORGE,S,CA,M,R,,voting,19700224,1902-07-04,1902,1970,68,91099461,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10281,910168679,SAYLOR,JOHN,H,PA,M,R,22.0,voting,19700224,1908-07-23,1908,1970,62,91102810,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10272,910168916,PRICE,ROBERT,H,TX,M,R,18.0,voting,19700225,1927-09-07,1927,1970,43,91102720,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10354,910169289,MAGNUSON,WARREN,S,WA,M,D,,voting,19700225,1905-04-12,1905,1970,65,91103541,6.876127547488368e-14,5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10404,910169466,CANNON,HOWARD,S,NV,M,D,,voting,19700225,1912-01-26,1912,1970,58,91104041,0.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10200,910169521,BROOKE,EDWARD,S,MA,M,R,,voting,19700225,1919-10-26,1919,1970,51,91102001,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10034,910169792,GOODELL,CHARLES,S,NY,M,R,,voting,19700226,1926-03-16,1926,1970,44,91100341,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,910169846,JAVITS,JACOB,S,NY,M,R,,voting,19700226,1904-05-18,1904,1970,66,91103451,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10205,910169899,CASE,CLIFFORD,S,NJ,M,R,,voting,19700226,1904-04-16,1904,1970,66,91102051,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10354,910170312,MAGNUSON,WARREN,S,WA,M,D,,voting,19700226,1905-04-12,1905,1970,65,91103541,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10762,910170768,BOLAND,EDWARD,H,MA,M,D,2.0,voting,19700226,1911-10-01,1911,1970,59,91107620,0.0,2,0,1,5,1,1,0,0,0,0,0,0,0,0.2,0.0,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10235,910170801,HANNA,RICHARD,H,CA,M,D,34.0,voting,19700226,1914-06-09,1914,1970,56,91102350,0.0,6,2,0,1,0,0,0,1,0,0,0,0,0,0.6,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10624,910171399,MATHIAS,CHARLES,S,MD,M,R,,voting,19700227,1922-07-24,1922,1970,48,91106241,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10545,910171967,TOWER,JOHN,S,TX,M,R,,voting,19700228,1925-09-29,1925,1970,45,91105451,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,910172229,HRUSKA,ROMAN,S,NE,M,R,,voting,19700228,1904-08-16,1904,1970,66,91101481,0.0,10,0,9,0,0,0,1,0,0,0,0,0,0,0.5,0.0,0.45,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
10148,910172319,HRUSKA,ROMAN,S,NE,M,R,,voting,19700228,1904-08-16,1904,1970,66,91101481,3.654547337453091e-17,10,5,0,2,1,0,0,0,0,0,0,0,0,0.5555555555555556,0.2777777777777778,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10148,910172577,HRUSKA,ROMAN,S,NE,M,R,,voting,19700302,1904-08-16,1904,1970,66,91101481,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,910172647,HRUSKA,ROMAN,S,NE,M,R,,voting,19700302,1904-08-16,1904,1970,66,91101481,0.0,3,5,0,1,0,0,0,1,0,0,0,0,0,0.3,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10135,910172990,FONG,HIRAM,S,HI,M,R,,voting,19700303,1906-10-15,1906,1970,64,91101351,0.0,1,3,3,2,8,0,1,0,0,0,0,0,0,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.4444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
10304,910173320,FORD,GERALD,H,MI,M,R,5.0,voting,19700303,1913-07-14,1913,1970,57,91103040,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10174,910173648,POFF,RICHARD,H,VA,M,R,6.0,voting,19700303,1923-10-19,1923,1970,47,91101740,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11231,910173666,BROWN,GEORGE,H,CA,M,D,29.0,voting,19700303,1920-03-06,1920,1970,50,91112310,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10460,910174369,SKUBITZ,JOE,H,KS,M,R,5.0,voting,19700304,1906-05-06,1906,1970,64,91104600,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,910174427,BAYH,BIRCH,S,IN,M,D,,voting,19700304,1928-01-22,1928,1970,42,91103091,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10532,910174568,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19700304,1902-03-08,1902,1970,68,91105321,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,910174728,HOLLINGS,ERNEST,S,SC,M,D,,voting,19700305,1922-01-01,1922,1970,48,91112531,0.0,4,6,10,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10012,910174731,MILLER,JACK,S,IA,M,R,,voting,19700305,1916-06-06,1916,1970,54,91100121,4.4934609688762085e-15,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,910174734,HOLLINGS,ERNEST,S,SC,M,D,,voting,19700305,1922-01-01,1922,1970,48,91112531,0.0,5,4,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10237,910174985,HANSEN,CLIFFORD,S,WY,M,R,,voting,19700305,1912-10-16,1912,1970,58,91102371,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10237,910175020,HANSEN,CLIFFORD,S,WY,M,R,,voting,19700305,1912-10-16,1912,1970,58,91102371,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10184,910175563,SYMINGTON,WILLIAM,S,MO,M,D,,voting,19700306,1901-06-26,1901,1970,69,91101841,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10063,910175605,GURNEY,EDWARD,S,FL,M,R,,voting,19700306,1914-01-12,1914,1970,56,91100631,0.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10237,910176393,HANSEN,CLIFFORD,S,WY,M,R,,voting,19700309,1912-10-16,1912,1970,58,91102371,1.9284519002697064e-19,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10174,910177314,POFF,RICHARD,H,VA,M,R,6.0,voting,19700310,1923-10-19,1923,1970,47,91101740,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10869,910177495,ANNUNZIO,FRANK,H,IL,M,D,7.0,voting,19700311,1915-01-12,1915,1970,55,91108690,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10235,910177542,HANNA,RICHARD,H,CA,M,D,34.0,voting,19700311,1914-06-09,1914,1970,56,91102350,0.0,11,8,0,0,1,0,0,0,0,0,0,0,0,0.55,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11494,910178612,KENNEDY,EDWARD,S,MA,M,D,,voting,19700312,1932-02-22,1932,1970,38,91114941,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10307,910179219,ALLEN,JAMES,S,AL,M,D,,voting,19700313,1912-12-28,1912,1970,58,91103071,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10385,910179736,TAYLOR,ROY,H,NC,M,D,11.0,voting,19700316,1910-01-31,1910,1970,60,91103850,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10281,910179737,SAYLOR,JOHN,H,PA,M,R,22.0,voting,19700316,1908-07-23,1908,1970,62,91102810,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10042,910180377,BIBLE,ALAN,S,NV,M,D,,voting,19700317,1909-11-20,1909,1970,61,91100421,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,910180561,BAYH,BIRCH,S,IN,M,D,,voting,19700317,1928-01-22,1928,1970,42,91103091,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,910180565,BAYH,BIRCH,S,IN,M,D,,voting,19700317,1928-01-22,1928,1970,42,91103091,1.007188427435667e-07,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,910180571,BAYH,BIRCH,S,IN,M,D,,voting,19700317,1928-01-22,1928,1970,42,91103091,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,910180577,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19700317,1915-11-11,1915,1970,55,91106921,0.0,6,1,0,1,1,0,0,1,0,0,0,0,0,0.6,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10221,910180783,EASTLAND,JAMES,S,MS,M,D,,voting,19700317,1904-11-28,1904,1970,66,91102211,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,910180837,EASTLAND,JAMES,S,MS,M,D,,voting,19700317,1904-11-28,1904,1970,66,91102211,0.0030998940747364,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10215,910180989,DELLENBACK,JOHN,H,OR,M,R,4.0,voting,19700317,1918-11-06,1918,1970,52,91102150,0.0,7,1,0,1,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10413,910181173,DENT,JOHN,H,PA,M,D,21.0,voting,19700317,1908-03-10,1908,1970,62,91104130,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10356,910181284,MCGOVERN,GEORGE,S,SD,M,D,,voting,19700318,1922-07-19,1922,1970,48,91103561,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10307,910181332,ALLEN,JAMES,S,AL,M,D,,voting,19700318,1912-12-28,1912,1970,58,91103071,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,910181402,HRUSKA,ROMAN,S,NE,M,R,,voting,19700318,1904-08-16,1904,1970,66,91101481,0.0,7,0,0,3,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11640,910182069,INOUYE,DANIEL,S,HI,M,D,,voting,19700319,1924-09-07,1924,1970,46,91116401,0.0,9,5,0,0,6,0,0,0,0,0,0,0,0,0.45,0.25,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10217,910182328,DENNIS,DAVID,H,IN,M,R,10.0,voting,19700319,1912-06-07,1912,1970,58,91102170,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10217,910182357,DENNIS,DAVID,H,IN,M,R,10.0,voting,19700319,1912-06-07,1912,1970,58,91102170,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10304,910182400,FORD,GERALD,H,MI,M,R,5.0,voting,19700319,1913-07-14,1913,1970,57,91103040,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,910182501,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19700319,1888-05-06,1888,1970,82,91101230,0.0828274236891255,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11024,910182529,FOLEY,THOMAS,H,WA,M,D,5.0,voting,19700319,1929-03-06,1929,1970,41,91110240,3.279142960176194e-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10995,910182722,WYLIE,CHALMERS,H,OH,M,R,15.0,voting,19700319,1920-11-23,1920,1970,50,91109950,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10217,910182779,DENNIS,DAVID,H,IN,M,R,10.0,voting,19700319,1912-06-07,1912,1970,58,91102170,0.0,2,5,3,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10138,910183026,GALLAGHER,CORNELIUS,H,NJ,M,D,13.0,voting,19700319,1921-03-02,1921,1970,49,91101380,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10174,910183048,POFF,RICHARD,H,VA,M,R,6.0,voting,19700319,1923-10-19,1923,1970,47,91101740,0.0,5,4,0,0,1,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10567,910183122,BINGHAM,JONATHAN,H,NY,M,D,23.0,voting,19700319,1914-04-24,1914,1970,56,91105670,0.0,7,2,0,0,1,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10458,910183789,SIKES,ROBERT,H,FL,M,D,1.0,voting,19700323,1906-06-03,1906,1970,64,91104580,0.0,1,4,0,4,0,1,0,0,0,0,0,0,0,0.1,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10329,910183912,GUDE,GILBERT,H,MD,M,R,8.0,voting,19700323,1923-03-09,1923,1970,47,91103290,0.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10260,910184070,MCCLELLAN,JOHN,S,AR,M,D,,voting,19700323,1896-02-25,1896,1970,74,91102601,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10200,910184503,BROOKE,EDWARD,S,MA,M,R,,voting,19700323,1919-10-26,1919,1970,51,91102001,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10205,910184506,CASE,CLIFFORD,S,NJ,M,R,,voting,19700323,1904-04-16,1904,1970,66,91102051,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10362,910184621,NELSON,GAYLORD,S,WI,M,D,,voting,19700324,1916-06-04,1916,1970,54,91103621,0.0,1,11,1,4,0,0,0,0,0,0,3,0,0,0.05,0.55,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,20
11253,910184680,HOLLINGS,ERNEST,S,SC,M,D,,voting,19700324,1922-01-01,1922,1970,48,91112531,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10181,910184808,SCOTT,HUGH,S,PA,M,R,,voting,19700324,1900-11-11,1900,1970,70,91101811,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9950,910184869,PROUTY,WINSTON,S,VT,M,R,,voting,19700324,1906-09-01,1906,1970,64,91099501,0.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,910184885,PELL,CLAIBORNE,S,RI,M,D,,voting,19700324,1918-11-22,1918,1970,52,91109621,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,910184892,PELL,CLAIBORNE,S,RI,M,D,,voting,19700324,1918-11-22,1918,1970,52,91109621,8.631054108634069e-12,15,5,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10699,910184893,STENNIS,JOHN,S,MS,M,D,,voting,19700324,1901-08-03,1901,1970,69,91106991,0.0,4,5,0,1,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,910184989,JAVITS,JACOB,S,NY,M,R,,voting,19700324,1904-05-18,1904,1970,66,91103451,0.0,16,4,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9946,910185021,MURPHY,GEORGE,S,CA,M,R,,voting,19700324,1902-07-04,1902,1970,68,91099461,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,910185851,SPARKMAN,JOHN,S,AL,M,D,,voting,19700325,1899-12-20,1899,1970,71,91102861,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9981,910185869,YARBOROUGH,RALPH,S,TX,M,D,,voting,19700325,1903-06-08,1903,1970,67,91099811,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10054,910186003,ERVIN,SAMUEL,S,NC,M,D,,voting,19700325,1896-09-27,1896,1970,74,91100541,0.0,7,2,0,1,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11220,910187010,THURMOND,J.,S,SC,M,R,,voting,19700326,1902-12-05,1902,1970,68,91112201,0.0,1,1,0,2,1,5,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,910187193,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19700331,1903-03-16,1903,1970,67,91101581,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10200,910187357,BROOKE,EDWARD,S,MA,M,R,,voting,19700331,1919-10-26,1919,1970,51,91102001,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,910187857,HOLLINGS,ERNEST,S,SC,M,D,,voting,19700401,1922-01-01,1922,1970,48,91112531,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10384,910187870,TALMADGE,HERMAN,S,GA,M,D,,voting,19700401,1913-08-09,1913,1970,57,91103841,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
