speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_2,cluster_4,cluster_1,cluster_3,cluster_14,cluster_0,cluster_6,cluster_11,cluster_13,cluster_9,cluster_18,cluster_16,cluster_8,cluster_12,cluster_19,cluster_15,cluster_17,cluster_10,cluster_7,cluster_5_p,cluster_2_p,cluster_4_p,cluster_1_p,cluster_3_p,cluster_14_p,cluster_0_p,cluster_6_p,cluster_11_p,cluster_13_p,cluster_9_p,cluster_18_p,cluster_16_p,cluster_8_p,cluster_12_p,cluster_19_p,cluster_15_p,cluster_17_p,cluster_10_p,cluster_7_p,n
8741,790087615,BURTON,HAROLD,S,OH,M,R,,voting,19450720,1888-06-22,1888,1945,57,79087411,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9201,790088003,THOMASON,ROBERT,H,TX,M,D,16.0,voting,19450721,1879-05-30,1879,1945,66,79092010,0.0,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8852,790088238,WHEELER,BURTON,S,MT,M,D,,voting,19450724,1882-02-27,1882,1945,63,79088521,0.0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,790090001,WILEY,ALEXANDER,S,WI,M,R,,voting,19450801,1884-05-26,1884,1945,61,79096151,0.0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9278,790090609,RICH,ROBERT,H,PA,M,R,15.0,voting,19450905,1883-06-23,1883,1945,62,79092780,2.0776203539720468e-19,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790097908,RANKIN,JOHN,H,MS,M,D,1.0,voting,19450924,1882-03-29,1882,1945,63,79093650,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9368,790098021,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19450924,1866-04-04,1866,1945,79,79093680,3.1688760861724774e-13,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9368,790098027,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19450924,1866-04-04,1866,1945,79,79093680,0.0,3,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.65,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790100493,RANKIN,JOHN,H,MS,M,D,1.0,voting,19450927,1882-03-29,1882,1945,63,79093650,0.0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,790101963,WILEY,ALEXANDER,S,WI,M,R,,voting,19451002,1884-05-26,1884,1945,61,79096151,0.0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8979,790105262,COFFEE,JOHN,H,WA,M,D,6.0,voting,19451004,1897-01-23,1897,1945,48,79089790,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,790106283,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19451010,1883-12-16,1883,1945,62,79094890,0.0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9679,790110084,REED,DANIEL,H,NY,M,R,45.0,voting,19451022,1875-09-15,1875,1945,70,79096790,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9679,790110088,REED,DANIEL,H,NY,M,R,45.0,voting,19451022,1875-09-15,1875,1945,70,79096790,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,790111138,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19451024,1888-05-06,1888,1945,57,79101230,0.0,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9033,790111192,PATTERSON,ELLIS,H,CA,M,D,16.0,voting,19451024,1897-11-28,1897,1945,48,79090330,0.0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,790111229,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19451024,1888-05-06,1888,1945,57,79101230,0.0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790111264,RANKIN,JOHN,H,MS,M,D,1.0,voting,19451024,1882-03-29,1882,1945,63,79093650,0.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790111268,RANKIN,JOHN,H,MS,M,D,1.0,voting,19451024,1882-03-29,1882,1945,63,79093650,0.0089570918531094,1,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9260,790111297,MARCANTONIO,VITO,H,NY,M,A,18.0,voting,19451024,1902-12-10,1902,1945,43,79092600,0.0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9260,790111308,MARCANTONIO,VITO,H,NY,M,A,18.0,voting,19451024,1902-12-10,1902,1945,43,79092600,0.0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,790111405,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19451025,1883-12-16,1883,1945,62,79094890,7.968060297478391e-19,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,790112786,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19451030,1891-12-21,1891,1945,54,79100760,0.0,1,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.6,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9802,790113026,CANNON,CLARENCE,H,MO,M,D,9.0,voting,19451031,1879-04-11,1879,1945,66,79098020,0.0,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,790114007,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19451101,1883-12-16,1883,1945,62,79094890,0.0,5,10,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9278,790115796,RICH,ROBERT,H,PA,M,R,15.0,voting,19451107,1883-06-23,1883,1945,62,79092780,0.0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9204,790116505,VANDENBERG,ARTHUR,S,MI,M,R,,voting,19451109,1884-03-22,1884,1945,61,79092041,0.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,790117534,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19451114,1883-12-16,1883,1945,62,79094890,0.0,1,9,0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.45,0.0,0.3,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790118103,RANKIN,JOHN,H,MS,M,D,1.0,voting,19451115,1882-03-29,1882,1945,63,79093650,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9033,790118114,PATTERSON,ELLIS,H,CA,M,D,16.0,voting,19451115,1897-11-28,1897,1945,48,79090330,0.0,4,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10123,790125042,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19451203,1888-05-06,1888,1945,57,79101230,0.0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,790125081,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19451203,1888-05-06,1888,1945,57,79101230,1.0949445537957444e-23,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790125691,RANKIN,JOHN,H,MS,M,D,1.0,voting,19451204,1882-03-29,1882,1945,63,79093650,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9368,790125717,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19451204,1866-04-04,1866,1945,79,79093680,0.0,3,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790127657,RANKIN,JOHN,H,MS,M,D,1.0,voting,19451206,1882-03-29,1882,1945,63,79093650,0.0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,790128079,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19451206,1891-12-21,1891,1945,54,79100760,0.0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,790129431,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19451207,1883-12-16,1883,1945,62,79094890,0.0,6,7,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.35,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
9489,790135303,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19451214,1883-12-16,1883,1945,62,79094890,0.0,1,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10022,790143253,RUSSELL,RICHARD,S,GA,M,D,,voting,19460122,1897-11-02,1897,1946,49,79100221,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,790143312,RUSSELL,RICHARD,S,GA,M,D,,voting,19460122,1897-11-02,1897,1946,49,79100221,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,790143332,RUSSELL,RICHARD,S,GA,M,D,,voting,19460122,1897-11-02,1897,1946,49,79100221,0.0,13,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.15,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10022,790143366,RUSSELL,RICHARD,S,GA,M,D,,voting,19460122,1897-11-02,1897,1946,49,79100221,0.0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9489,790143892,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19460122,1883-12-16,1883,1946,63,79094890,0.0,9,45,2,4,3,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12857142857142856,0.6428571428571429,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
9094,790144862,BRADLEY,FREDERICK,H,MI,M,R,11.0,voting,19460123,1898-04-12,1898,1946,48,79090940,0.0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,790144884,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19460123,1891-12-21,1891,1946,55,79100760,0.0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790145396,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460124,1882-03-29,1882,1946,64,79093650,0.0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790146591,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460125,1882-03-29,1882,1946,64,79093650,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8734,790148542,BILBO,THEODORE,S,MS,M,D,,voting,19460130,1877-10-13,1877,1946,69,79087341,0.0,3,3,3,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.45,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8734,790149085,BILBO,THEODORE,S,MS,M,D,,voting,19460131,1877-10-13,1877,1946,69,79087341,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,790151339,RUSSELL,RICHARD,S,GA,M,D,,voting,19460204,1897-11-02,1897,1946,49,79100221,0.0,4,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790155942,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460211,1882-03-29,1882,1946,64,79093650,0.0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9053,790156018,SAVAGE,CHARLES,H,WA,M,D,3.0,voting,19460211,1906-04-12,1906,1946,40,79090530,0.0,17,10,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.25,0.0,0.075,0.2,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
9005,790156191,HOOK,FRANK,H,MI,M,D,12.0,voting,19460212,1893-05-26,1893,1946,53,79090050,0.0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790156638,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460214,1882-03-29,1882,1946,64,79093650,0.0,6,2,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.15,0.15,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790158131,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460218,1882-03-29,1882,1946,64,79093650,0.0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9246,790158673,JENNINGS,JOHN,H,TN,M,R,2.0,voting,19460220,1880-06-06,1880,1946,66,79092460,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9402,790159582,BRYSON,JOSEPH,H,SC,M,D,4.0,voting,19460221,1893-01-18,1893,1946,53,79094020,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,790159992,RUSSELL,RICHARD,S,GA,M,D,,voting,19460226,1897-11-02,1897,1946,49,79100221,0.0,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790161631,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460227,1882-03-29,1882,1946,64,79093650,0.0,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9368,790161638,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19460227,1866-04-04,1866,1946,80,79093680,0.0,0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790161656,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460227,1882-03-29,1882,1946,64,79093650,0.0,5,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.55,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790161665,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460227,1882-03-29,1882,1946,64,79093650,0.0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9278,790164253,RICH,ROBERT,H,PA,M,R,15.0,voting,19460305,1883-06-23,1883,1946,63,79092780,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8992,790164696,GIBSON,JOHN,H,GA,M,D,8.0,voting,19460305,1893-01-03,1893,1946,53,79089920,0.0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790166036,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460311,1882-03-29,1882,1946,64,79093650,0.0,1,12,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.6,0.15,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9365,790166627,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460311,1882-03-29,1882,1946,64,79093650,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,790166716,MCCARRAN,PATRICK,S,NV,M,D,,voting,19460312,1876-08-08,1876,1946,70,79093481,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,790166870,WILEY,ALEXANDER,S,WI,M,R,,voting,19460312,1884-05-26,1884,1946,62,79096151,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790167391,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460313,1882-03-29,1882,1946,64,79093650,2.86297983939831e-12,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790168894,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460315,1882-03-29,1882,1946,64,79093650,0.0,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790168919,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460315,1882-03-29,1882,1946,64,79093650,3.202028785854944e-18,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,790168921,RANKIN,JOHN,H,MS,M,D,1.0,voting,19460315,1882-03-29,1882,1946,64,79093650,0.0,7,6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.3,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9368,790168927,SABATH,ADOLPH,H,IL,M,D,5.0,voting,19460315,1866-04-04,1866,1946,80,79093680,0.0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9204,790169894,VANDENBERG,ARTHUR,S,MI,M,R,,voting,19460319,1884-03-22,1884,1946,62,79092041,0.0,5,4,5,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0.25,0.1,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
