speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_0,cluster_1,cluster_4,cluster_2,cluster_5,cluster_6,cluster_14,cluster_15,cluster_18,cluster_9,cluster_17,cluster_10,cluster_8,cluster_16,cluster_13,cluster_19,cluster_20,cluster_21,cluster_11,cluster_3,cluster_12,cluster_7,cluster_0_p,cluster_1_p,cluster_4_p,cluster_2_p,cluster_5_p,cluster_6_p,cluster_14_p,cluster_15_p,cluster_18_p,cluster_9_p,cluster_17_p,cluster_10_p,cluster_8_p,cluster_16_p,cluster_13_p,cluster_19_p,cluster_20_p,cluster_21_p,cluster_11_p,cluster_3_p,cluster_12_p,cluster_7_p,n
9234,770228200,GILLETTE,GUY,S,IA,M,D,,voting,19420928,1879-02-03,1879,1942,63,77092341,0.0,2,1,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10846,770246129,PEPPER,CLAUDE,S,FL,M,D,,voting,19421121,1900-09-08,1900,1942,42,77108461,0.0,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,780073733,CELLER,EMANUEL,H,NY,M,D,10.0,voting,19430618,1888-05-06,1888,1943,55,78101230,0.0,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8907,780078417,KLEBERG,RICHARD,H,TX,M,D,14.0,voting,19430624,1887-11-18,1887,1943,56,78089070,0.0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,780100392,MUNDT,KARL,H,SD,M,R,1.0,voting,19431004,1900-06-03,1900,1943,43,78100160,3.747078905136706e-05,0,0,0,3,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8907,780107629,KLEBERG,RICHARD,H,TX,M,D,14.0,voting,19431025,1887-11-18,1887,1943,56,78089070,0.0,0,0,0,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,780111265,EASTLAND,JAMES,S,MS,M,D,,voting,19431103,1904-11-28,1904,1943,39,78102211,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9525,780121294,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19431123,1893-03-03,1893,1943,50,78095250,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9760,780130337,RAYBURN,SAMUEL,H,TX,M,D,4.0,voting,19431209,1882-01-06,1882,1943,61,78097600,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,780191004,MCKELLAR,KENNETH,S,TN,M,D,,voting,19440512,1869-01-29,1869,1944,75,78091681,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9062,780206658,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19440607,1875-05-30,1875,1944,69,78090620,5.204780726608263e-14,1,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8986,780257752,DOWNEY,SHERIDAN,S,CA,M,D,,voting,19441215,1884-03-11,1884,1944,60,78089861,0.0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,790055165,BARKLEY,ALBEN,S,KY,M,D,,voting,19450521,1877-11-24,1877,1945,68,79094751,0.0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9525,790078492,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19450630,1893-03-03,1893,1945,52,79095250,0.0,4,0,1,8,0,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.0,0.05,0.4,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8734,790096255,BILBO,THEODORE,S,MS,M,D,,voting,19450920,1877-10-13,1877,1945,68,79087341,0.0,7,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,790106483,MCKELLAR,KENNETH,S,TN,M,D,,voting,19451011,1869-01-29,1869,1945,76,79091681,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9430,790235812,KILGORE,HARLEY,S,WV,M,D,,voting,19460702,1893-01-11,1893,1946,53,79094301,0.0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9525,790255836,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19460723,1893-03-03,1893,1946,53,79095250,0.0,16,9,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0.3,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
8984,790256259,DONNELL,FORREST,S,MO,M,R,,voting,19460724,1884-08-20,1884,1946,62,79089841,1.7488331975215416e-17,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,800132892,MCKELLAR,KENNETH,S,TN,M,D,,voting,19480202,1869-01-29,1869,1948,79,80091681,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9318,800205957,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19480616,1888-05-05,1888,1948,60,80093180,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9349,810090328,MCGRATH,CHRISTOPHER,H,NY,M,D,26.0,voting,19490629,1902-05-15,1902,1949,47,81093490,0.0,3,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,810115926,KEATING,KENNETH,H,NY,M,R,40.0,voting,19490810,1900-05-18,1900,1949,49,81096630,0.0,5,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,810159438,FULBRIGHT,JAMES,S,AR,M,D,,voting,19500104,1905-04-09,1905,1950,45,81100611,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,810324275,MCCARRAN,PATRICK,S,NV,M,D,,voting,19500908,1876-08-08,1876,1950,74,81093481,0.0,7,1,0,4,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.05,0.0,0.2,0.15,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9923,820085538,HOLLAND,SPESSARD,S,FL,M,D,,voting,19510706,1892-07-10,1892,1951,59,82099231,0.0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,820087983,KEATING,KENNETH,H,NY,M,R,40.0,voting,19510710,1900-05-18,1900,1951,51,82096630,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,820087985,KEATING,KENNETH,H,NY,M,R,40.0,voting,19510710,1900-05-18,1900,1951,51,82096630,0.0086560767592616,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9963,820095985,SMITH,HOWARD,H,VA,M,D,8.0,voting,19510719,1883-02-02,1883,1951,68,82099630,3.013960406259565e-07,3,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10365,820108555,PATMAN,JOHN,H,TX,M,D,1.0,voting,19510808,1893-08-06,1893,1951,58,82103650,0.0,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,820164804,MORSE,WAYNE,S,OR,M,I,,voting,19520204,1900-10-20,1900,1952,52,82098531,0.0,2,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9859,820233762,OSTERTAG,HAROLD,H,NY,M,R,41.0,voting,19520616,1896-06-22,1896,1952,56,82098590,0.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9637,830008760,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19530218,1898-04-15,1898,1953,55,83096370,0.0,0,0,0,2,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,830030796,HOLLAND,SPESSARD,S,FL,M,D,,voting,19530422,1892-07-10,1892,1953,61,83099231,2.8558116414189795e-17,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,830073389,MUNDT,KARL,S,SD,M,R,,voting,19530630,1900-06-03,1900,1953,53,83100161,0.0,1,1,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830077494,HUMPHREY,HUBERT,S,MN,M,D,,voting,19530706,1911-05-27,1911,1953,42,83104251,0.0,0,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9386,830079966,WELKER,HERMAN,S,ID,M,R,,voting,19530709,1906-12-11,1906,1953,47,83093861,0.0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,830278142,DIRKSEN,EVERETT,S,IL,M,R,,voting,19541202,1896-01-04,1896,1954,58,83098081,0.0,2,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,840035446,HUMPHREY,HUBERT,S,MN,M,D,,voting,19550428,1911-05-27,1911,1955,44,84104251,0.0,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,840113962,DIRKSEN,EVERETT,S,IL,M,R,,voting,19560201,1896-01-04,1896,1956,60,84098081,0.0,0,0,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,840131673,HUMPHREY,HUBERT,S,MN,M,D,,voting,19560306,1911-05-27,1911,1956,45,84104251,0.0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9401,840190612,BRICKER,JOHN,S,OH,M,R,,voting,19560619,1893-09-06,1893,1956,63,84094011,0.0,5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,850067908,MORSE,WAYNE,S,OR,M,D,,voting,19570611,1900-10-20,1900,1957,57,85098531,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,850152522,HUMPHREY,HUBERT,S,MN,M,D,,voting,19580204,1911-05-27,1911,1958,47,85104251,0.0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9852,850159553,MONRONEY,ALMER,S,OK,M,D,,voting,19580224,1902-03-02,1902,1958,56,85098521,0.0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9477,850181887,BRIDGES,HENRY,S,NH,M,R,,voting,19580324,1898-09-09,1898,1958,60,85094771,0.0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9427,850250690,JENNER,WILLIAM,S,IN,M,R,,voting,19580718,1908-07-21,1908,1958,50,85094271,0.0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,860027391,BYRD,ROBERT,S,WV,M,D,,voting,19590320,1917-11-20,1917,1959,42,86114621,0.0,2,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,860054277,HOLLAND,SPESSARD,S,FL,M,D,,voting,19590521,1892-07-10,1892,1959,67,86099231,0.0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,860067676,BYRD,ROBERT,S,WV,M,D,,voting,19590610,1917-11-20,1917,1959,42,86114621,0.0,0,0,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
9827,860090818,HILL,JOSEPH,S,AL,M,D,,voting,19590709,1894-12-29,1894,1959,65,86098271,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9496,860090821,FREAR,JOSEPH,S,DE,M,D,,voting,19590709,1903-03-07,1903,1959,56,86094961,2.4207510380117195e-16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9827,860090822,HILL,JOSEPH,S,AL,M,D,,voting,19590709,1894-12-29,1894,1959,65,86098271,1.8267446411041229e-06,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9538,860101313,BUTLER,JOHN,S,MD,M,R,,voting,19590728,1897-07-21,1897,1959,62,86095381,0.0,1,0,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9567,860159883,HENNINGS,THOMAS,S,MO,M,D,,voting,19600203,1903-06-25,1903,1960,57,86095671,0.0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,860179278,MUNDT,KARL,S,SD,M,R,,voting,19600303,1900-06-03,1900,1960,60,86100161,0.0,3,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.3,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9992,860206004,ELLENDER,ALLEN,S,LA,M,D,,voting,19600405,1890-09-24,1890,1960,70,86099921,0.0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9737,860244211,LANE,THOMAS,H,MA,M,D,7.0,voting,19600615,1898-07-06,1898,1960,62,86097370,0.0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9882,860253263,WALTER,FRANCIS,H,PA,M,D,15.0,voting,19600621,1894-05-26,1894,1960,66,86098820,0.0,3,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10413,870033841,DENT,JOHN,H,PA,M,D,21.0,voting,19610412,1908-03-10,1908,1961,53,87104130,0.0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,870054078,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19610524,1903-03-16,1903,1961,58,87101581,0.0,0,0,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9992,870171606,ELLENDER,ALLEN,S,LA,M,D,,voting,19620321,1890-09-24,1890,1962,72,87099921,0.0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9992,870189726,ELLENDER,ALLEN,S,LA,M,D,,voting,19620502,1890-09-24,1890,1962,72,87099921,0.0,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,870303492,HOLLAND,SPESSARD,S,FL,M,D,,voting,19621011,1892-07-10,1892,1962,70,87099231,0.0,5,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,880000317,DIRKSEN,EVERETT,S,IL,M,R,,voting,19630110,1896-01-04,1896,1963,67,88098081,0.0,1,0,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10637,880004874,REUSS,HENRY,H,WI,M,D,5.0,voting,19630128,1912-02-22,1912,1963,51,88106370,0.0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10228,880015090,GREEN,EDITH,H,OR,F,D,3.0,voting,19630304,1910-01-17,1910,1963,53,88102280,0.0,1,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,880016610,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19630308,1903-03-16,1903,1963,60,88101581,0.0,1,0,0,1,1,14,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.05,0.05,0.7,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10356,880020017,MCGOVERN,GEORGE,S,SD,M,D,,voting,19630315,1922-07-19,1922,1963,41,88103561,0.0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
