speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_5,cluster_1,cluster_2,cluster_13,cluster_15,cluster_7,cluster_8,cluster_14,cluster_9,cluster_6,cluster_20,cluster_3,cluster_16,cluster_11,cluster_19,cluster_18,cluster_12,cluster_0,cluster_17,cluster_10,cluster_4_p,cluster_5_p,cluster_1_p,cluster_2_p,cluster_13_p,cluster_15_p,cluster_7_p,cluster_8_p,cluster_14_p,cluster_9_p,cluster_6_p,cluster_20_p,cluster_3_p,cluster_16_p,cluster_11_p,cluster_19_p,cluster_18_p,cluster_12_p,cluster_0_p,cluster_17_p,cluster_10_p,n
10311,960264724,BELLMON,HENRY,S,OK,M,R,,voting,19800626,1921-09-03,1921,1980,59,0.0,10,12,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11360,960270184,DOMENICI,PETE,S,NM,M,R,,voting,19800630,1932-05-07,1932,1980,48,0.0,8,10,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.025,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11016,960272450,DOLE,ROBERT,S,KS,M,R,,voting,19800701,1923-07-22,1923,1980,57,0.0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,960274035,BYRD,ROBERT,S,WV,M,D,,voting,19800702,1917-11-20,1917,1980,63,0.0,4,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11462,960275178,BYRD,ROBERT,S,WV,M,D,,voting,19800721,1917-11-20,1917,1980,63,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11141,960275206,MONTGOMERY,GILLESPIE,H,MS,M,D,3.0,voting,19800721,1920-08-05,1920,1980,60,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11069,960275376,PICKLE,JAMES,H,TX,M,D,10.0,voting,19800721,1913-10-11,1913,1980,67,0.0,10,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2564102564102564,0.05128205128205128,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
10580,960278735,COLLINS,JAMES,H,TX,M,R,3.0,voting,19800723,1916-04-29,1916,1980,64,0.0,0,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10480,960296068,ASHLEY,THOMAS,H,OH,M,D,9.0,voting,19800822,1923-01-11,1923,1980,57,0.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10916,960296411,HEFLIN,HOWELL,S,AL,M,D,,voting,19800825,1921-06-19,1921,1980,59,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10746,960302384,RUDD,ELDON,H,AZ,M,R,4.0,voting,19800904,1920-07-15,1920,1980,60,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10480,960302703,ASHLEY,THOMAS,H,OH,M,D,9.0,voting,19800904,1923-01-11,1923,1980,57,0.0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,960320923,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19800930,1915-11-11,1915,1980,65,0.0,1,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.0,0.1,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10530,960321473,PERCY,CHARLES,S,IL,M,R,,voting,19800930,1919-09-27,1919,1980,61,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11514,960324844,REGULA,RALPH,H,OH,M,R,16.0,voting,19801002,1924-12-03,1924,1980,56,0.0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11365,960327992,GEPHARDT,RICHARD,H,MO,M,D,3.0,voting,19801113,1941-01-31,1941,1980,39,0.0,7,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11253,960330807,HOLLINGS,ERNEST,S,SC,M,D,,voting,19801118,1922-01-01,1922,1980,58,0.0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11253,960330808,HOLLINGS,ERNEST,S,SC,M,D,,voting,19801118,1922-01-01,1922,1980,58,0.0,2,6,2,14,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.5,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10311,960337582,BELLMON,HENRY,S,OK,M,R,,voting,19801203,1921-09-03,1921,1980,59,0.0,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11028,960347095,GLENN,JOHN,S,OH,M,D,,voting,19801211,1921-07-18,1921,1980,59,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10783,970000340,KEMP,JACK,H,NY,M,R,38.0,voting,19810105,1935-07-13,1935,1981,46,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10860,970003059,TAUKE,THOMAS,H,IA,M,R,2.0,voting,19810127,1950-10-11,1950,1981,31,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12144,970003598,SMITH,CHRISTOPHER,H,NJ,M,R,4.0,voting,19810128,1953-03-04,1953,1981,28,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11592,970005028,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,19810203,1934-09-10,1934,1981,47,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10891,970005838,DANNEMEYER,WILLIAM,H,CA,M,R,39.0,voting,19810205,1929-09-22,1929,1981,52,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10605,970006498,GOLDWATER,BARRY,S,AZ,M,R,,voting,19810206,1909-01-01,1909,1981,72,0.0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10584,970008834,DANIELSON,GEORGE,H,CA,M,D,30.0,voting,19810302,1915-02-20,1915,1981,66,0.0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10617,970010721,JOHNSTON,WALTER,H,NC,M,R,6.0,voting,19810317,1936-03-03,1936,1981,45,0.0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10456,970011773,SCHMITT,HARRISON,S,NM,M,R,,voting,19810323,1935-07-03,1935,1981,46,0.0,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11123,970012163,GORTON,T.,S,WA,M,R,,voting,19810324,1928-01-08,1928,1981,53,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10914,970013785,HATFIELD,MARK,S,OR,M,R,,voting,19810326,1922-07-12,1922,1981,59,0.0,4,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.05,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11253,970013986,HOLLINGS,ERNEST,S,SC,M,D,,voting,19810326,1922-01-01,1922,1981,59,0.0,1,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10847,970015174,RIEGLE,DONALD,S,MI,M,D,,voting,19810330,1938-02-04,1938,1981,43,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,970016760,HOLLINGS,ERNEST,S,SC,M,D,,voting,19810401,1922-01-01,1922,1981,59,0.0,3,10,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.5,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11253,970016764,HOLLINGS,ERNEST,S,SC,M,D,,voting,19810401,1922-01-01,1922,1981,59,0.0,6,16,10,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344827586206896,0.27586206896551724,0.1724137931034483,0.41379310344827586,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
10610,970016798,HART,GARY,S,CO,M,D,,voting,19810401,1936-11-28,1936,1981,45,0.0,3,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.65,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11462,970019849,BYRD,ROBERT,S,WV,M,D,,voting,19810408,1917-11-20,1917,1981,64,0.0,5,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10732,970021686,JONES,JAMES,H,OK,M,D,1.0,voting,19810430,1939-05-05,1939,1981,42,0.0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11787,970022006,WOLF,FRANK,H,VA,M,R,10.0,voting,19810430,1939-01-30,1939,1981,42,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10894,970022212,DONNELLY,BRIAN,H,MA,M,D,11.0,voting,19810501,1946-03-02,1946,1981,35,0.0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10641,970023773,ROUSSELOT,JOHN,H,CA,M,R,26.0,voting,19810505,1927-11-01,1927,1981,54,0.0556163598631966,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10641,970023775,ROUSSELOT,JOHN,H,CA,M,R,26.0,voting,19810505,1927-11-01,1927,1981,54,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10851,970026098,SASSER,JAMES,S,TN,M,D,,voting,19810508,1936-09-30,1936,1981,45,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,970026101,BYRD,ROBERT,S,WV,M,D,,voting,19810508,1917-11-20,1917,1981,64,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10830,970026294,HEINZ,HENRY,S,PA,M,R,,voting,19810508,1938-10-23,1938,1981,43,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,970026296,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19810508,1927-03-16,1927,1981,54,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,970032032,BIDEN,JOSEPH,S,DE,M,D,,voting,19810520,1942-11-20,1942,1981,39,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10773,970036068,DIXON,ALAN,S,IL,M,D,,voting,19810604,1927-07-07,1927,1981,54,0.0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11189,970037524,HELMS,JESSE,S,NC,M,R,,voting,19810609,1921-10-18,1921,1981,60,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,970037533,DOLE,ROBERT,S,KS,M,R,,voting,19810609,1923-07-22,1923,1981,58,0.0,14,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4827586206896552,0.3448275862068966,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11189,970037535,HELMS,JESSE,S,NC,M,R,,voting,19810609,1921-10-18,1921,1981,60,0.0,1,15,1,11,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0.025,0.375,0.025,0.275,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11016,970037538,DOLE,ROBERT,S,KS,M,R,,voting,19810609,1923-07-22,1923,1981,58,0.0,7,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11360,970038387,DOMENICI,PETE,S,NM,M,R,,voting,19810610,1932-05-07,1932,1981,49,0.0,3,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11741,970043116,HARKIN,THOMAS,H,IA,M,D,5.0,voting,19810618,1939-11-19,1939,1981,42,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,970043928,HOLLINGS,ERNEST,S,SC,M,D,,voting,19810623,1922-01-01,1922,1981,59,0.0,0,0,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11072,970048206,ROSTENKOWSKI,DANIEL,H,IL,M,D,8.0,voting,19810625,1928-01-02,1928,1981,53,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10957,970048502,OAKAR,MARY,H,OH,F,D,20.0,voting,19810625,1940-03-05,1940,1981,41,0.0,4,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11265,970050331,NICKLES,DON,S,OK,M,R,,voting,19810708,1948-12-06,1948,1981,33,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,970054474,DOLE,ROBERT,S,KS,M,R,,voting,19810715,1923-07-22,1923,1981,58,0.0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10821,970054475,DURENBERGER,DAVID,S,MN,M,R,,voting,19810715,1934-08-19,1934,1981,47,0.0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.925,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
10622,970054478,LONG,RUSSELL,S,LA,M,D,,voting,19810715,1918-11-03,1918,1981,63,0.0,8,41,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.6029411764705882,0.08823529411764706,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
11494,970054497,KENNEDY,EDWARD,S,MA,M,D,,voting,19810715,1932-02-22,1932,1981,49,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,970054507,GRASSLEY,CHARLES,S,IA,M,R,,voting,19810715,1933-09-17,1933,1981,48,0.0,5,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10710,970054517,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19810715,1937-03-16,1937,1981,44,0.0,2,6,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.20689655172413793,0.0,0.5517241379310345,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11153,970054535,ROTH,WILLIAM,S,DE,M,R,,voting,19810715,1921-07-22,1921,1981,60,0.0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10916,970054537,HEFLIN,HOWELL,S,AL,M,D,,voting,19810715,1921-06-19,1921,1981,60,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11102,970056854,CHAFEE,JOHN,S,RI,M,R,,voting,19810716,1922-10-22,1922,1981,59,0.0,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10622,970056864,LONG,RUSSELL,S,LA,M,D,,voting,19810716,1918-11-03,1918,1981,63,0.0,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10710,970056878,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19810716,1937-03-16,1937,1981,44,0.0,12,17,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2553191489361702,0.3617021276595745,0.06382978723404255,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
11253,970056903,HOLLINGS,ERNEST,S,SC,M,D,,voting,19810716,1922-01-01,1922,1981,59,0.0,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,970056910,HOLLINGS,ERNEST,S,SC,M,D,,voting,19810716,1922-01-01,1922,1981,59,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10699,970056922,STENNIS,JOHN,S,MS,M,D,,voting,19810716,1901-08-03,1901,1981,80,0.0,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
